,name,roast,acid,body,desc_1,region,keyword,new_keyword,cluster
693,Panama Geisha,0.2,0.9,0.9,"Confident, balanced, bright. Lilac, cocoa nib, red plum, sandalwood, maple syrup in aroma and cup. Richly sweet structure with juicy, vibrant acidity; very full, syrupy-smooth mouthfeel. Crisp, smooth finish centered around notes of cocoa nib and sandalwood with lilac and plum undertones. ",central_america,"['syrup', 'lilac', 'cocoa', 'syrupy', 'plum']","fruity, sweety, chocolate, floral",3
694,Brazil COE,0.4,0.8,0.8,"Gently fruit-toned, sweetly earthy. Golden raisin, hazelnut, freesia-like flowers, cedar, fresh leather in aroma and cup. Sweet-savory with round, fruity acidity; crisp, velvety mouthfeel. Finish consolidates to notes of golden raisin and fresh leather.",south_america,"['raisin', 'hazelnut', 'golden', 'fruit', 'fruity']","fruity, nutty",2
695,Alishan Taiwan,0.4,0.8,0.8,"Crisply cocoa-toned. Baking chocolate, magnolia, pie cherry, oak, cane sugar in aroma and cup. Sweet structure with brisk acidity; crisp, silky mouthfeel. Cocoa-driven finish with undertones of oak and cane sugar.",,"['cocoa', 'chocolate', 'baking', 'sugar', 'crisp']","sweety, chocolate, body",4
696,Guatemala COE-NW#2 Sierra Roja Geisha Washed,0.4,1.0,0.9,"Complex, multi-layered, richly floral-toned. Lilac, rose hips, tangerine zest, Marcona almond, cocoa nib in aroma and cup. Balanced, high-toned structure with lyrically vibrant acidity; plush, very syrupy mouthfeel. Long, lingering, flavor-saturated finish that carries through on the promise of the cup. ",central_america,"['floral', 'cocoa', 'lilac', 'tangerine']","fruity, chocolate, floral",2
697,Guatemala La Voz,0.4,0.9,0.9,"Bright, juicy, balanced. Pink grapefruit zest, dark chocolate, candy apple, freesia-like flowers, cedar in aroma and cup. Sweet-tart structure with lively acidity; silky, viscous mouthfeel. Chocolaty, citrus-toned finish supported by notes of fresh-cut cedar.",central_america,"['citrus', 'grapefruit', 'pink', 'chocolate']","fruity, chocolate, sour",1
698,Guatemala Finca El Principito Yellow Catuai,0.4,0.8,0.9,"Cocoa-and spice-toned. Cocoa powder, black cherry, fresh-cut oak, pistachio, baking spices in aroma and cup. Sweet structure with balanced acidity; full, syrupy mouthfeel. The finish is nutty and cocoa-driven, supported by notes of black cherry and oak.",central_america,"['cocoa', 'spices', 'spice', 'powder']","chocolate, spicy",2
699,Guatemala El Mirador,0.4,0.9,0.8,"Deeply sweet-savory, chocolate-toned. Dark chocolate, pear, praline, magnolia, a hint of thyme in aroma and cup. Sweet-savory structure with gentle, round acidity; plush, syrupy mouthfeel. The gently drying finish is very chocolaty with undertones of praline and magnolia.",central_america,"['chocolate', 'chocolaty', 'savory', 'syrupy']","sweety, chocolate, body",1
700,Guatemala Pache,0.4,0.8,0.9,"Vibrantly sweet, subtly complex. Apricot, baking chocolate, hazelnut, hyacinth, cane sugar in aroma and cup. Sweetly tart structure with pert acidity; smooth, syrupy mouthfeel. Cocoa-toned finish supported by notes of stone fruit and hazelnut.",central_america,"['chocolate', 'hazelnut', 'cocoa', 'sugar', 'apricot']","fruity, sweety, chocolate, nutty",2
701,Guatemala Finca San Gerardo,0.4,0.8,0.8,"Richly sweet, deep-toned. Honeysuckle, date, hazelnut, agave syrup, cedar in aroma and cup. Crisply sweet structure with soft acidity; crisply satiny mouthfeel. The floral-toned finish leads with notes of honeysuckle and hazelnut rounding to sweet date and cedar in the long.",central_america,"['hazelnut', 'honeysuckle', 'floral', 'syrup']","sweety, nutty, floral",3
702,Guatemala Finca Granada Natural,0.4,0.8,0.8,"Briskly sweet-savory. Pie cherry, lavender, cocoa nib, cashew butter, apple blossom in aroma and cup. Richly bittersweet structure lifted by juicy acidity; smooth, satiny mouthfeel. The crisp finish consolidates to cocoa nib and cashew.",africa_arabia,"['cocoa', 'butter', 'cherry', 'briskly']","fruity, chocolate",2
703,Acatenango Pacamara Natural,0.4,0.8,0.9,"Cleanly fruit-forward, chocolaty. Dark chocolate, dried persimmon, halvah, cedar, honey in aroma and cup. Gently bittersweet structure with brisk acidity; very full, syrupy-smooth mouthfeel. Fruit- and chocolate-toned finish, crisp and long.",central_america,"['chocolate', 'chocolaty', 'fruit', 'persimmon']","fruity, chocolate",1
704,Cafe Granja La Esperanza Sudan Rume,0.4,0.9,0.9,"Multi-layered, rich, intricately sweet. Lemon balm, apricot, cardamom, cocoa nib, freesia-like flowers in aroma and cup. Sweetly tart with vibrant, juicy acidity; rich, syrupy mouthfeel. The finish leads with notes of lemon and cardamom, rounding to cocoa nib in the long.",south_america,"['cocoa', 'cardamom', 'apricot', 'balm']","fruity, chocolate, spicy",2
705,Panama Cantar Dorado Ruisenor,0.2,0.8,0.9,"Richly sweet, elegantly tart. Wisteria, pomegranate, fresh-cut fir, marjoram, orange zest in aroma and cup. Sweet structure with balanced acidity; lively, silky mouthfeel. The finish consolidates to suggestions of fir, marjoram and orange zest.",central_america,"['pomegranate', 'orange', 'wisteria', 'marjoram']","fruity, green, floral",2
706,Bolivia Finca El Arcangel,0.4,0.8,0.8,"Crisply sweet, delicately aromatic. Hazelnut, date, tiger lily, fresh-cut fir, agave syrup in aroma and cup. Sweet structure with brisk acidity; velvety-smooth mouthfeel. The wood-framed finish is sweetly nut-toned into the long.",south_america,"['hazelnut', 'syrup', 'agave', 'velvety']","sweety, nutty, green, body",3
707,Marsella Gesha #108 (Innovation Series),0.2,0.9,0.8,"Delicately sweet-tart, fruit-driven. Lychee, raspberry, cocoa nib, honeysuckle, cedar in aroma and cup. Sweet-tart structure with bright, juicy acidity; crisp, satiny mouthfeel. Finish consolidates to notes of honeysuckle and cocoa nib.",south_america,"['honeysuckle', 'cocoa', 'fruit', 'nib']","fruity, chocolate, floral",2
708,Santuario Gesha #113 (Innovation Series),0.2,0.8,0.9,"Floral-toned, sweetly fermenty. Ginger blossom, baking chocolate, black cherry, lemon zest, wine barrel in aroma and cup. Sweet-savory structure with brisk acidity; silky, lightly viscous mouthfeel. The spice-toned, floral finish is supported by notes of wine barrel. ",south_america,"['floral', 'blossom', 'cherry', 'spice']","fruity, spicy, floral",2
709,Ethiopia Guji Laayoo Natural,0.2,0.9,0.9,"Vibrant, high-toned, delicately fruity. Strawberry guava, pink grapefruit zest, lemon balm, spearmint, cocoa nib in aroma and cup. Balanced, sweetly tart with gently juicy acidity; silky, elegant mouthfeel. Cocoa-driven finish with undertones of citrus and sweet herbs.",africa_arabia,"['strawberry', 'grapefruit', 'citrus', 'cocoa', 'guava']","fruity, chocolate, berry, sour",2
710,Colombia Cafe Granja La Esperanza Sidra Natural,0.4,0.9,0.9,"Fruit-centered, chocolaty, balanced. Lychee, cocoa nib, lavender, nutmeg, sandalwood in aroma and cup. Sweetly savory with juicy acidity; round, viscous mouthfeel. Long, lingering, flavor-saturated finish with pretty notes of lychee and cocoa nib supported by lavender.",south_america,"['lavender', 'cocoa', 'chocolaty', 'lychee']","fruity, chocolate, floral",2
711,Kenya Gatomboya,0.4,0.9,0.9,"Rich-toned, enigmatic, complex. Red currant, star jasmine, pomegranate, dark chocolate, cedar in aroma and cup. Sweet-tart structure with juicy, high-toned acidity; full, syrupy-smooth mouthfeel. The flavor-saturated finish consolidates to notes of red currant and dark chocolate with hints of cedar.",africa_arabia,"['chocolate', 'currant', 'pomegranate', 'cedar']","fruity, chocolate, green",1
712,Nicaragua La Bendicion Yellow Maracaturra Natural,0.2,0.9,0.9,"Crisp, balanced, bright. Red currant, thyme, wild honey, cocoa nib, amber in aroma and cup. Sweetly tart with crisp, lively acidity; viscous, almost creamy mouthfeel. Finish is sweetly herbaceous with hints of wild honey.",central_america,"['cocoa', 'sweetly', 'herbaceous', 'honey']","sweety, chocolate, floral",2
713,Kona Lactic Washed,0.4,0.8,0.9,"Richly sweet, deeply savory. Dried persimmon, baking chocolate, hop flowers, myrrh, tarragon in aroma and cup. Savory-sweet structure with gentle, round acidity; very smooth, satiny mouthfeel. The rich, resonant, exceptionally long finish centers around notes of persimmon and chocolate supported by myrrh and tarragon.",hawaii,"['persimmon', 'chocolate', 'savory', 'tarragon']","fruity, chocolate, floral, body",1
714,Ecuador Hacienda Legrand Robusta,0.4,0.8504273504273505,0.9,"Evaluated as espresso. Citrusy, sweetly nut-toned. Tangerine, hazelnut, cocoa nib, Italian parsley, freesia-like flowers in aroma and small cup. Buoyant, creamy mouthfeel; in the finish rich and cocoa-driven with deep hazelnut notes carrying far into the sweet long. Quiets and simplifies in three parts milk, turning delicately nut-toned. ",south_america,"['espresso', 'hazelnut', 'creamy', 'tangerine', 'citrusy']","fruity, sweety, nutty, sour",0
715,Kenya Kamwangi,0.4,0.9,0.9,"Sweetly tart, richly savory. Star jasmine, pink grapefruit zest, ripe blackberry, cocoa nib, toffee in aroma and cup. Brightly tart-savory, complex structure with juicy acidity; plush, very syrupy mouthfeel. Star jasmine and blackberry notes lead in the long, resonant finish.",africa_arabia,"['grapefruit', 'ripe', 'cocoa', 'sweetly', 'blackberry']","fruity, sweety, chocolate, berry",2
716,El Salvador Pacamara,0.4,0.8,0.9,"Chocolaty, sweetly savory. Baking chocolate, lemon verbena, pomegranate, fresh-cut oak, maple syrup in aroma and cup. Sweet-toned structure with round acidity; full, satiny mouthfeel. Quiet finish leads with notes of baking chocolate and maple syrup, supported by undertones of fresh-cut oak.",central_america,"['chocolaty', 'chocolate', 'syrup', 'maple']","sweety, chocolate",3
717,GK Classic Manba Blend Espresso,0.6,0.8504273504273505,0.8,"Evaluated as espresso. Richly aromatic, chocolaty, earth-toned. Dark chocolate, shiitake mushroom, pomegranate syrup, cedar, marjoram in aroma and small cup. Velvety-smooth mouthfeel; crisp, chocolaty-tart finish. In three parts milk, tart fruit and sweet chocolate harmonize, supported by savory undertones of mushroom and sweet herbs.",,"['espresso', 'chocolate', 'chocolaty', 'syrup']","sweety, chocolate",0
718,Nicaragua Jinotega Hacienda La Bastilla Blue Candy Natural,0.4,0.8,0.8,"Fruit-forward, deeply sweet. Blueberry, dark chocolate, magnolia, cedar, almond in aroma and cup. Sweet structure with gentle acidity; crisp, velvety mouthfeel. Chocolaty finish with blueberry and almond undertones.",central_america,"['blueberry', 'chocolate', 'almond', 'fruit', 'chocolaty']","fruity, chocolate, nutty, berry",1
719,Ethiopia Bench Maji Gesha Village Oma Geisha 1931 Lot 55 Natural,0.2,0.9,0.9,"Delicate, richly sweet, floral-toned. Star jasmine, raspberry, cocoa nib, maple syrup, sandalwood in aroma and cup. Bright, sweet-tart structure with juicy acidity; plush, satiny mouthfeel. The long finish centers around deep floral and bright berry tones, grounded by cocoa nib.",africa_arabia,"['cocoa', 'floral', 'syrup', 'jasmine']","sweety, chocolate, floral",3
720,Bayou Buzz Breakfast Blend,0.4,0.8,0.9,"Friendly, balanced, bittersweet. Cocoa powder, hop flowers, raisin, lily, fresh-cut fir in aroma and cup. Savory-sweet structure with bittersweet acidity; full, syrupy mouthfeel. The gently drying finish centers around notes of cocoa powder and fir.",,"['cocoa', 'bittersweet', 'raisin', 'powder']","fruity, chocolate",2
721,Banti Nenga Hambela Wamena,0.4,0.8,0.9,"Very fruit-centric, spicily floral. Watermelon candy, star jasmine, agave syrup, pistachio butter, pink peppercorn in aroma and cup. Brightly sweet-tart with energetic acidity; very full, viscous mouthfeel. Resonant, fruit-focused finish with pistachio undertones.",africa_arabia,"['watermelon', 'pistachio', 'floral', 'candy', 'fruit']","fruity, sweety, nutty, floral",2
722,Ethiopia Guji Natural Euphora Special Lot,0.4,0.9,0.9,"Richly sweet, deep-toned, bright and juicy. Pomegranate, dark chocolate, marshmallow, hazelnut butter, key lime in aroma and cup. Sweet structure with high-toned, balanced acidity; full, syrupy-smooth mouthfeel. The cleanly fruit-toned finish is supported by notes of hazelnut and key lime.",africa_arabia,"['hazelnut', 'chocolate', 'pomegranate', 'marshmallow', 'fruit']","fruity, chocolate, nutty",1
723,Phu-Long-Kong,0.2,0.8,0.9,"High-toned, spice-driven, deeply sweet. Almond nougat, freesia-like flowers, dried apricot, cedar, thyme in aroma and cup. Balanced, sweet-savory structure with gentle acidity; plush, satiny-smooth mouthfeel. The finish leads with notes of almond nougat and undertones of rich aromatic wood.",africa_arabia,"['almond', 'nougat', 'apricot', 'freesia']","fruity, nutty, floral",2
724,Ethiopia Hambela G1,0.4,0.8,0.8,"Deep-toned, chocolaty. Baking chocolate, date, hazelnut, fresh-cut cedar, brown sugar in aroma and cup. Sweet-toned structure with gentle, round acidity; full, satiny mouthfeel. Crisp, chocolaty finish with undertones of hazelnut and date.",africa_arabia,"['chocolaty', 'chocolate', 'hazelnut', 'baking', 'toned']","chocolate, nutty, body",4
725,Sudan Rume,0.4,0.9,0.9,"Complex, sweetly and intricately herbaceous, citrusy. Lemon verbena, cardamom, cocoa nib, ginger, aromatic orchid in aroma and cup. Sweetly savory with delicately juicy acidity; crisp, silky mouthfeel. Long, resonant, flavor-saturated finish.",south_america,"['citrusy', 'herbaceous', 'lemon']","floral, sour",2
726,Sumatra Lintong,0.4,0.8,0.9,"Sweetly savory, deep-toned. Pipe tobacco, sandalwood, rhododendron, tangerine zest, date in aroma and cup. Savory-leaning structure with richly bittersweet acidity; very full, viscous mouthfeel. The crisp, sweet finish centers around notes of earthy pipe tobacco and date.",asia_pacific,"['tangerine', 'savory', 'tobacco', 'sandalwood']","fruity, spicy, green, body",2
727,Testi Ayla Double Ethiopia,0.2,1.0,0.9,"High-toned, floral-driven, lyrically sweet. Wisteria, Keemun tea, white nectarine, fresh-cut basil, pink peppercorn in aroma and cup. Impeccably crystalline, balanced structure with buoyant acidity; delicately satiny mouthfeel. Very long, integrated, satisfying finish, with fruit and floral notes singing into the long.",africa_arabia,"['floral', 'nectarine', 'wisteria', 'tea']","fruity, floral",2
728,Primavera Colombia Espresso,0.4,0.8504273504273505,0.9,"Evaluated as espresso. Crisply sweet, balanced, deep-toned. Pomegranate, dark chocolate, molasses, sandalwood, lilac in aroma and small cup. Viscous, full mouthfeel; tart, chocolaty finish. In cappuccino-scaled milk, chocolaty and richly floral-toned.",south_america,"['espresso', 'chocolaty', 'chocolate', 'cappuccino', 'floral']","chocolate, floral",0
729,Andi Sumatra,0.4,0.8,0.9,"Deeply sweet, richly savory. Black cherry, freesia-like flowers, almond, dark chocolate, fresh-cut cedar in aroma and cup. Sweet-savory structure with gentle, round acidity; plush, creamy mouthfeel. The resonant finish consolidates around notes of black cherry and dark chocolate with cedar undertones. ",asia_pacific,"['chocolate', 'cherry', 'almond', 'cedar']","fruity, chocolate, nutty, green",1
730,Guatemala Buena Vista Single-Origin Espresso,0.4,0.8504273504273505,0.8,"Evaluated as espresso. Rich-toned, deeply chocolaty. Dark chocolate, raspberry, molasses, hazelnut, fresh-cut oak in aroma and small cup. Very syrupy mouthfeel; chocolaty, nut-toned finish. In three parts milk, a pretty floral note suggesting gardenia surfaces alongside raspberry and chocolate.",central_america,"['espresso', 'chocolaty', 'chocolate', 'hazelnut', 'floral']","chocolate, nutty, floral",0
731,Medina Natural,0.4,0.8,0.9,"Gently fruit-toned, richly bittersweet. Raspberry, hop flowers, baking chocolate, honey, lemon verbena in aroma and cup. Sweet-savory structure with balanced acidity; viscous, satiny mouthfeel. The quietly intricate finish centers around raspberry and chocolate suggestions.",central_america,"['chocolate', 'fruit', 'lemon', 'savory']","fruity, chocolate, sour, body",1
732,Sadah Kuhlani Yemen,0.2,0.8,0.9,"Fruit-centered, sweetly herb-toned. Cherry, lemon-thyme, tiger lily, wild honey, fresh-cut oak in aroma and cup. Sweetly savory with brisk acidity; full, syrupy-smooth mouthfeel. The crisply sweet finish consolidates around notes of honey and oak.",africa_arabia,"['sweetly', 'fruit', 'herb', 'lemon']","fruity, sweety, floral, sour",2
733,Gura Kenya,0.4,0.8,0.9,"Citrusy, floral-toned. Bergamot, rhododendron, cashew butter, cocoa nib, maple syrup in aroma and cup. Sweetly tart with pert acidity; very full, syrupy-smooth mouthfeel. The finish centers around notes of cashew butter and maple syrup with a hint of bergamot.",africa_arabia,"['bergamot', 'citrusy', 'cashew', 'floral']","fruity, nutty, floral, sour",2
